id,account_name,facebook_id,twitter_id,instagram_id,youtube_id
a-63c60d30509c11eb9aea8c8590014502,2Madames.com เที่ยวและไลฟ์สไตล์แบบครอบครัว,1.45846E+14,2501478146,423694621,UCHXHH-zN7H9obDB_Lme_3jQ
a-63c61096509c11eb9aea8c8590014502,A Mom 2 Daughters,1.65044E+15,,,
a-63c61406509c11eb9aea8c8590014502,All by On'oum,1.34918E+14,,6293721091,UCdydVvDKJLzBnc0QfpirZQQ
a-63c6176c509c11eb9aea8c8590014502,Answer by Yok - เลี้ยงลูกง่าย สร้างวินัยเชิงบวก PDAnswer by Yok - เลี้ยงลูกง่าย สร้างวินัยเชิงบวก PD,2.40747E+14,3310880335,,
a-63c61adc509c11eb9aea8c8590014502,Beam-Oil Family,,,22375400924,UCdV8jtgke633QBihZM7QAAQ
a-63c61e42509c11eb9aea8c8590014502,Chujai Family,1.62216E+15,,,UCd41Xb2dHWpxdZWUgZ_Tzaw
a-63c621a8509c11eb9aea8c8590014502,Dek Jew Chill Out,,1.00721E+18,,UCsB8vGD7lRFkZMK4AkLu2Vw
a-63c6250e509c11eb9aea8c8590014502,Dek Jew Small World,4.31874E+14,3714019152,499543814,UCu5hJwMU5m14KKSH2AVfLcw
a-63c62874509c11eb9aea8c8590014502,Dr.Pakky หม่ามี้หมอเด็ก,1.60023E+15,,,UCpCodw-dp-4UeSwmNBVigjA
a-63c62d56509c11eb9aea8c8590014502,Guy Haru Family,3.18708E+14,,,UC9zqmW7kT_MoWJHdYg1qYvw
a-63c630bc509c11eb9aea8c8590014502,Happy Mommy Diary,4.15734E+14,,3588421,UCb9Jdj28Hwr0EltG0wKg40A
a-63c6342c509c11eb9aea8c8590014502,Happy Mommy Journey แม่บ้านญี่ปุ่นเลี้ยงลูก,,,,UC9GWuTTkObZ3WvvHXR1egjg
a-63c6379c509c11eb9aea8c8590014502,Kids Family เลี้ยงลูกให้ฉลาด,7.22413E+14,,,UCYSJG241XrSHX1PWIWN8rLw
a-63c63b8e509c11eb9aea8c8590014502,Kidsoncloud,4.37314E+14,,364834756,UCB8p9XDpbCoX9slaPPP7sgw
a-63c63f12509c11eb9aea8c8590014502,Little Ing Baby,4.10618E+14,,514202098,UCVdwtHbDT_TM0aiAmkAY-ew
a-63c642a0509c11eb9aea8c8590014502,Little Monster,4.44305E+14,,430328422,UCCh1SOI13Ch65t6DEMzurRA
a-63c64624509c11eb9aea8c8590014502,Maerakluke - แม่รักลูก,1.39268E+15,2230109695,14087315577,
a-63c64c28509c11eb9aea8c8590014502,Mom & Reviewer คุณแม่มือใหม่,4.50386E+14,,,
a-63c65696509c11eb9aea8c8590014502,Mom Diary,5.71282E+14,,3311853678,UCQ5_6BiKgA3cQCStw97hmIw
a-63c65db2509c11eb9aea8c8590014502,PRAEW,3.35059E+14,,2765230,UCd9avrJ8vFogaXI9GQzyRSQ
a-63c6628a509c11eb9aea8c8590014502,Parents One,1.30798E+15,8.55829E+17,,UCEc9xv7Aq5MI0CiRfm_kbvw
a-63c66654509c11eb9aea8c8590014502,Rocky Journey,2.71918E+14,,2295233665,UCVjiYnzz-bRi0_HnBchExpA
a-63c66a00509c11eb9aea8c8590014502,TheLovelyAir.com,9.05627E+14,,3368473,UCy-HMvMgWUPwQqGryb8g4ew
a-63c66da2509c11eb9aea8c8590014502,YimYam TV,8.36505E+14,,292656249,UCcRu53iblqjNvJFFDLHikdA
a-63c67130509c11eb9aea8c8590014502,emmeemm,2.13519E+15,,4879726,UCLIb9Tjy0efI0yCPQv59DoA
a-63c674be509c11eb9aea8c8590014502,vanda29,2.84465E+14,,1390432184,UCYV2bgyaCpKO2XkLg7Ccvmg
a-63c6784c509c11eb9aea8c8590014502,ครบเครื่องเรื่องภูมิแพ้เด็กกับหมอเดียร์,4.66583E+14,,,UC_FF6t-11G_FGdPoFaxy0VQ
a-63c67bda509c11eb9aea8c8590014502,ครู นกเล็ก,4.2067E+14,,1423947978,UCyRXnSFPjQ7JcQJvebSPYcg
a-63c67f68509c11eb9aea8c8590014502,คุณแม่ยังสวย,1.90559E+14,,3710702275,UCgU0kMdXhYtWOcJ0R3RLncA
a-63c682ec509c11eb9aea8c8590014502,คุณแม่ลูกอ่อน,1.95979E+14,,,
a-63c68666509c11eb9aea8c8590014502,คุณแม่เลอค่า,2.77414E+14,7.87117E+17,3690484469,UCw2nfx3qUaisac_VRnteJ4g
a-63c689ea509c11eb9aea8c8590014502,คุยกับหมอตาเด็ก by หมอพี,7.23695E+14,,,UCeuTqLXzrZmzIuMEeJ5a2RQ
a-63c68d82509c11eb9aea8c8590014502,คุยกับหมอภูมิแพ้เด็ก by Dr.Mai,6.38528E+14,,,UCibfIZXtkrQMgRtyqdIWtEQ
a-63c69106509c11eb9aea8c8590014502,คุยกับหมอแอน,1.60211E+14,,,
a-63c6948a509c11eb9aea8c8590014502,ชมรมจิตแพทย์เด็กและวัยรุ่นแห่งประเทศไทย,2.69537E+14,,,
a-63c69818509c11eb9aea8c8590014502,นายแพทย์ประเสริฐ ผลิตผลการพิมพ์,1.69839E+14,,,
a-63c69ba6509c11eb9aea8c8590014502,พ่อลูกอ่อนนอนน้อย,1.40763E+14,,,UCV2WwrkYAPHtVzpKQYz_ycA
a-63c69fe8509c11eb9aea8c8590014502,ฟันน้ำนม,2.35991E+14,,,
a-63c6a4ac509c11eb9aea8c8590014502,มนุษย์ลูก,1.38388E+14,,7226418949,UCP0YZC66gg_poAjToLx3fQQ
a-63c6aa10509c11eb9aea8c8590014502,รักลูกนะ,8.13653E+14,,,
a-63c6ae3e509c11eb9aea8c8590014502,สารพันปัญหาการเลี้ยงลูก,1.78104E+15,,3250584578,UCMPIYenNNn7-uKcBvrgb_DQ
a-63c6b1fe509c11eb9aea8c8590014502,สุธีรา เอื้อไพโรจน์กิจ,5.91076E+14,,,UCMldKL3jeyEyXu8izkM1i8Q
a-63c6b5b4509c11eb9aea8c8590014502,หมอปัณฑิตา หมอเด็กภูเก็ต,,,,UCKI1AcHSFSlumVxPsZtsvzQ
a-63c6b974509c11eb9aea8c8590014502,หมอเด็ก,4.36183E+14,,,
a-63c6bd2a509c11eb9aea8c8590014502,หมอเด็กข้างบ้าน,3.59907E+14,,,
a-63c6c0e0509c11eb9aea8c8590014502,หมอเสาวภา เลี้ยงลูกเชิงบวก,2.37161E+14,,,UC1d_J-ZrQw9xbUeOvmJQ51Q
a-63c6c568509c11eb9aea8c8590014502,หมอแพมชวนอ่าน,3.32559E+14,,,
a-63c6c932509c11eb9aea8c8590014502,อป ที่รัก,3.08758E+14,,18778018762,
a-63c6cce8509c11eb9aea8c8590014502,เข็นเด็กขึ้นภูเขา,4.68898E+14,2782598172,,
a-63c6d09e509c11eb9aea8c8590014502,เจ้าตัวเล็ก,1.02327E+14,,7623368991,UC9S__EAWe16Elr69NhU74jw
a-63c6d44a509c11eb9aea8c8590014502,เด็กกินง่าย,1.74484E+14,,,UCI_ctZtv6n4t3AoAFSBtKnQ
a-63c6d800509c11eb9aea8c8590014502,เภสัชแม่ลูกอ่อน,4.31459E+14,,,
a-63c6dbb6509c11eb9aea8c8590014502,เรื่องเด็กๆ by หมอแอม,2.31995E+15,,,UC7d_pYbTXKfvDOccRzEaGKA
a-63c6e1c4509c11eb9aea8c8590014502,เรื่องเล่ามาดามคิม,1.88204E+14,,19237771,UCMd5pLG3vwfX-XRWn4sqNbg
a-63c6e660509c11eb9aea8c8590014502,เรไรรายวัน,8.68196E+14,,,UC6Q3fDuqz0HiHKgXhruLqJA
a-63c6ecc8509c11eb9aea8c8590014502,เลี้ยงลูกด้วยหนังสือ,1.82486E+15,,4662777526,
a-63c6f146509c11eb9aea8c8590014502,เลี้ยงลูกตามใจหมอ,1.31297E+15,,,UCx49EdjA_WGQT2mVlVD_FCA
a-63c6f52e509c11eb9aea8c8590014502,เลี้ยงลูกนอกบ้าน,1.38339E+15,,,
a-63c6f90c509c11eb9aea8c8590014502,เลี้ยงลูกยุคดิจิทัล By Tubtong,2.29095E+14,,,
a-63c6fd6c509c11eb9aea8c8590014502,เลี้ยงลูกรอบโลก,1.16499E+15,,,
a-63c70104509c11eb9aea8c8590014502,เลี้ยงลูกสุดเหวี่ยง,1.05535E+15,,,UCix8r2R5BUNO8gt0WPKm1vQ
a-63c7049c509c11eb9aea8c8590014502,เลี้ยงลูกอย่างมีความสุข By mommy Arpan,1.51704E+15,,,UCskUXaJrUH-HqIBOKfbVL9w
a-63c70834509c11eb9aea8c8590014502,เลี้ยงลูกโตไปด้วยกันกับหมออร Hormone for Kids กุมารแพทย์ต่อมไร้ท่อ,1.1378E+14,,,UCe7dqrmXs-2xsG6z3zrOtJA
a-63c70bc2509c11eb9aea8c8590014502,เลี้ยงลูกให้คิดเป็น Creative Thinking Kids,1.69172E+15,,,
a-63c70f50509c11eb9aea8c8590014502,เลี้ยงลูกให้ถูกทาง by แม่มิ่ง,3.80792E+14,,,
a-63c712de509c11eb9aea8c8590014502,เลี้ยงลูกให้รวยสุข,1.62895E+15,,,
a-63c7166c509c11eb9aea8c8590014502,เลี้ยงลูกให้เป็นคนปกติ,2.57705E+14,,,
a-63c719f0509c11eb9aea8c8590014502,เลี้ยงลูกไปด้วยกัน,1.29295E+15,,8058646891,UChXYgyDfBlH3lfzD5Es1pOg
a-63c71d74509c11eb9aea8c8590014502,เล่นกับลูก,6.8307E+14,,,
a-63c721e8509c11eb9aea8c8590014502,เล่นจนได้เรื่อง,9.88121E+14,,,
a-63c72670509c11eb9aea8c8590014502,แม่จ๋าๆพามาตาไปเที่ยวหน่อย,2.07932E+15,,29608257,UCvF5qgAhibWm2NQEbnkKxTg
a-63c729e0509c11eb9aea8c8590014502,แม่และเด็ก การตั้งครรภ์ การเลี้ยงลูก พัฒนาการเด็ก และการลดน้ำหนักหลังคลอด,3.9991E+14,,,
a-63c72d50509c11eb9aea8c8590014502,โตไปด้วยกัน Family Journey,1.9831E+15,,3865373512,UCV7Kw-6B6EqI9jIiWyoM3jg
a-63c730c0509c11eb9aea8c8590014502,เที่ยวรอบลูก,8.49494E+14,,,
a-63c73444509c11eb9aea8c8590014502,Anfield_Husky,1.00246E+15,,1954536512,
a-63c737be509c11eb9aea8c8590014502,Buddy's Family,3.29907E+14,,,
a-63c73b2e509c11eb9aea8c8590014502,Cookie and the gang,1.66599E+14,,256549396,
a-63c73ea8509c11eb9aea8c8590014502,Edward10516 : เอ็ดเวิร์ด,1.28045E+15,,,
a-63c74222509c11eb9aea8c8590014502,Egg family - ครอบครัวไข่,6.89051E+14,,,UC9wFnmMYv9ZF3PL2ChMD5_A
a-63c7470e509c11eb9aea8c8590014502,French Bulldog-French Pierre,3.45679E+14,,,UCvVK-7anO_mLdksq4Z-tzkA
a-63c74a7e509c11eb9aea8c8590014502,French Buta,3.52082E+14,,2875748011,
a-63c74dee509c11eb9aea8c8590014502,Gluta Story,5.72154E+14,7.87707E+17,597786730,UCcICnLfXyzz6Y0lYMA5Xw1Q
a-63c75154509c11eb9aea8c8590014502,Jack Russell Terrier คนรักแจ็คและเพื่อนหมาๆๆ,,9.9332E+17,1342501002,UCYFKXLkF0eKanhPmuM3fZIA
a-63c754c4509c11eb9aea8c8590014502,Japan จอมโหด and friends,6.54761E+14,,,
a-63c7585c509c11eb9aea8c8590014502,Kingdom Of Tigers: ทูนหัวของบ่าว,1.30185E+14,7.35287E+17,596606525,UCwreYIPBHRJJgq_X9aI-kkg
a-63c75bcc509c11eb9aea8c8590014502,MAYA Siberianhusky มายา ไซบีเรียนหัวใจไม่ยอมแพ้,3.91414E+14,,176878427,UCyZcR_R5dD5HPd5geDTUhGA
a-63c75f46509c11eb9aea8c8590014502,Mr.Jinbao - จินเป่า,1.64455E+15,,3879278978,
a-63c762b6509c11eb9aea8c8590014502,Muji Sama,2.51229E+14,7.095E+17,2969242742,UCGWFZUYaSrmhAXjgqjmQugQ
a-63c76630509c11eb9aea8c8590014502,Ninja And the Gang,2.57018E+14,,1367633952,UCFXiY6PGin-VZRGwEpaKmDw
a-63c769a0509c11eb9aea8c8590014502,The Monster House,1.04733E+15,,16145500,
a-63c76d10509c11eb9aea8c8590014502,กองทัพ ยายี,1.94941E+15,,,UCGBNrIgXLW1o208o5Ey5fFw
a-63c772b0509c11eb9aea8c8590014502,ข้าวจ้าว หมากวนตีน,5.58398E+14,,,UCwCGuQOZARNbEO0Es24FYcg
a-63c77648509c11eb9aea8c8590014502,จอนนี่แมวศุภลักษณ์,3.11697E+14,,,UCvcArc_OpR5dbp1tkFI8yiQ
a-63c77d6e509c11eb9aea8c8590014502,ต้วมเตี้ยมแมวขี้หวง,1.15058E+14,,,UCJfXj63MwfmYgwyUOx5QKRQ
a-63c78160509c11eb9aea8c8590014502,น้องสามชั้นพี่ใบพาย Samshan & Baipai,3.57326E+14,,,UCF8beSE98Knn_bAVRpVZTSA
a-63c787e6509c11eb9aea8c8590014502,พี่โบน,2.6486E+14,8.51713E+17,1113834473,UCmcmWl-gqVCf6uXMC8i4w5w
a-63c78c3c509c11eb9aea8c8590014502,มะขวิด,5.19233E+14,,2024702600,UCG0zUx-uoRpJhM-3bkb2rDA
a-63c79006509c11eb9aea8c8590014502,มาริโอ้ เดอะแค๊ท,1.68695E+15,,,
a-63c7939e509c11eb9aea8c8590014502,มิโซะ,5.71509E+14,,,
a-63c79740509c11eb9aea8c8590014502,สี่สหาย สายเหน่อ,1.67487E+15,,7095232526,UC3X4ypxxM6RjCZ_hc3QA4qg
a-63c79ace509c11eb9aea8c8590014502,หมูปิ้ง หมาหัวหงอก,1.11167E+15,,457594283,UC3htuth4cU8kmsW51diF18g
a-63c79e52509c11eb9aea8c8590014502,เค้าเรียกผมว่าแมว,4.31487E+14,,35253622,UCBzpO6GMCAxjJdqcnJw4YDg
a-63c7a1d6509c11eb9aea8c8590014502,เฉโปแมวโง่,1.22506E+15,1.24459E+18,452693989,UCLf-XQGq0ivEzn8weWBh0SA
a-63c7a550509c11eb9aea8c8590014502,เชอบัว ยูโร มายา,4.44022E+14,,2224550291,UCoAH5jAwsMcVAAuINUZdy3Q
a-63c7a8d4509c11eb9aea8c8590014502,เทย กะ ทะ,1.06258E+14,,,UCuDZTENWh1GVOcJrjh1y5eQ
a-63c7ac44509c11eb9aea8c8590014502,เป็นแม่แมว,2.86576E+14,160207884,251041761,
a-63c7afbe509c11eb9aea8c8590014502,โฮชิ แมวหน้าง่วง,6.38848E+14,,,
a-63c7b338509c11eb9aea8c8590014502,katheryn_lee,4.56893E+14,1.27187E+18,7871236,UCA4_ex35aNfF_MFs_q7pE5Q
a-63c7b6b2509c11eb9aea8c8590014502,Places two go,1.69069E+15,9.72741E+17,3030455863,UCvU058WuuGzqSkG0zfWSByg
a-63c7ba2c509c11eb9aea8c8590014502,1000MilesJourney,1.54497E+15,8.85339E+17,1642511903,
a-63c7bd9c509c11eb9aea8c8590014502,4actory,2.59271E+14,,24088808,
a-63c7c102509c11eb9aea8c8590014502,6 August Journey,1.55504E+15,227640219,22947277,UCkeiKkfqxOe8_sRFGNmGoYg
a-63c7c47c509c11eb9aea8c8590014502,Around Me,1.46647E+15,,,
a-63c7caa8509c11eb9aea8c8590014502,Ayla's day off,1.80869E+15,,,UCoSQmULlVrnlaMw1a3KPCBQ
a-63c7cfd0509c11eb9aea8c8590014502,BEFORE YOU GO,7.92952E+14,,,
a-63c7d39a509c11eb9aea8c8590014502,BackPack Thai 21,8.84171E+14,,,
a-63c7d796509c11eb9aea8c8590014502,Bestie Wanderer - คู่ซี้ตะลอนโลก,1.69598E+14,,,UC7ROTx4OQHsbLAz5BL2Wkug
a-63c7dc50509c11eb9aea8c8590014502,Bivoyage,2.41334E+14,233918671,1554838,UCRzYFduWt7a-9cPS2YrRcaQ
a-63c7e006509c11eb9aea8c8590014502,Bliss Out There,1.11476E+14,4900755924,17058583,
a-63c7e768509c11eb9aea8c8590014502,Chill Journey :: เที่ยวอย่างชิว,2.33829E+14,2911460688,1576433847,UCweglxSF-2lzQR8e53M6ahA
a-63c7eeb6509c11eb9aea8c8590014502,Chill With Me,1.7606E+15,,1428715237,
a-63c7f2b2509c11eb9aea8c8590014502,Coundsheck's journey.,6.04109E+14,1.13876E+18,56011388,
a-63c7f65e509c11eb9aea8c8590014502,Couple Travel พาแฟนไปไหนดี,8.54546E+14,,4015061845,
a-63c7f9ec509c11eb9aea8c8590014502,Dee Journey ดีเจอนี่,2.95803E+14,,22332034,UCE3Y9lcL4NbKXwCK6060ckw
a-63c7fd7a509c11eb9aea8c8590014502,Duet Diary ตามรอยเที่ยว,1.23956E+14,,24951992,UCnU99L3kxsBwywHHFU0SKBg
a-63c800fe509c11eb9aea8c8590014502,EDTguide,95296892660,14854490,44118847,UCfmweO-j1d_f-X2zbFdFEBA
a-63c806f8509c11eb9aea8c8590014502,Eat 'n Trip,8.21612E+14,,1959694673,
a-63c80a90509c11eb9aea8c8590014502,For a time ออกไปพัก,9.82492E+14,,3034901573,
a-63c80fae509c11eb9aea8c8590014502,Forever on vacation,5.68822E+14,,,
a-63c81490509c11eb9aea8c8590014502,FreeLance บ้าเที่ยว,2.82642E+14,,337350039,
a-63c8180a509c11eb9aea8c8590014502,Getout Thailand,1.18633E+14,,7634310301,
a-63c81b7a509c11eb9aea8c8590014502,Go Journey Together เจอนี่ไปด้วยกัน,9.85426E+14,,3587028527,
a-63c81efe509c11eb9aea8c8590014502,Go Went Go : เที่ยว เว้น วัน,1.52872E+15,8.22126E+17,3128076753,UCyY4julxsHMubJaDuZBw9mg
a-63c8264c509c11eb9aea8c8590014502,Go!Graph,1.14648E+14,,597894458,
a-63c82af2509c11eb9aea8c8590014502,Goothai ท่องเที่ยวไทย ไปทั่วโลก,4.37835E+14,,,
a-63c82f52509c11eb9aea8c8590014502,Hang Review,1.68654E+15,,50704514,
a-63c832cc509c11eb9aea8c8590014502,HappyNancy,1.63749E+15,,5713574,UCry8mxYV1614cX2Eszfq2Tw
a-63c8363c509c11eb9aea8c8590014502,HashCorner,1.49277E+15,79105895,379988,UCNpejOfPJmq8ldeRccegHEQ
a-63c839c0509c11eb9aea8c8590014502,I Roam Alone,1.12853E+14,3265683482,354445958,UCCv-vtKvMvP3Lxa5rCAea2g
a-63c83d3a509c11eb9aea8c8590014502,Journey Dep,2.32197E+14,,,UCzTk00tYCj0P8QLkeeIr5dg
a-63c840aa509c11eb9aea8c8590014502,Journey เจอนี่,6.10772E+14,,1048942,UC7d8xkSOycoygDi0e364-3A
a-63c84424509c11eb9aea8c8590014502,Journeyaholic,4.11293E+14,7.50342E+17,345845664,UCYJ9LkSadJFiVI9Rks_ZNYQ
a-63c8479e509c11eb9aea8c8590014502,LAZY COUP : เที่ยวเป็นคู่,1.29892E+15,1.11344E+18,8173750941,
a-63c84b18509c11eb9aea8c8590014502,Life with Muay,1.02126E+15,,3242430771,UC1UmQBsB2ATqmq5xQ7zYLQA
a-63c84e9c509c11eb9aea8c8590014502,Loi story,1.52267E+15,,180039598,
a-63c8520c509c11eb9aea8c8590014502,LowCost Thailand,4.9763E+14,,5384917051,
a-63c8566c509c11eb9aea8c8590014502,M Journey,5.89942E+14,,,
a-63c85bb2509c11eb9aea8c8590014502,MThai Travel,1.22556E+14,,,
a-63c85f2c509c11eb9aea8c8590014502,Makalius TH,1.3229E+15,1.14301E+18,,UCN-DzwvUxUwdwryj7APvEUw
a-63c8629c509c11eb9aea8c8590014502,Maysa Traveller,1.61855E+14,117751225,31557328,
a-63c86620509c11eb9aea8c8590014502,Megamaxx Journeyy,2.9115E+14,,23072720,UCLD6reSFtjKf9S1dy4BNpzg
a-63c86990509c11eb9aea8c8590014502,Minimint's Mission,1.805E+15,,8399172,
a-63c86d0a509c11eb9aea8c8590014502,Neighbor,5.71912E+14,,1660222891,
a-63c874ee509c11eb9aea8c8590014502,"NoWhere, But Here",1.40359E+15,,,
a-63c87a2a509c11eb9aea8c8590014502,Nonstop Journey,4.63215E+14,,,
a-63c88074509c11eb9aea8c8590014502,OATS X Somewhere,5.92383E+14,,5937765379,UCnCWcVnGs3nFmNOirKkVIzA
a-63c885ba509c11eb9aea8c8590014502,Oneเดย์,1.88318E+15,,,
a-63c88b5a509c11eb9aea8c8590014502,PYONG : Traveller X Doctor,1.62899E+15,1.03855E+18,545634634,UCvSBmPYtTDY798_olRYvVqQ
a-63c89096509c11eb9aea8c8590014502,PaiNaiDii,2.09464E+14,280926872,47087575,UC2X6-THErY37NMtfZHwKtLQ
a-63c89604509c11eb9aea8c8590014502,PakaPrich,3.93478E+14,,1210195641,UCoNF5bQkG3lgOUZKLaEP6YA
a-63c89b72509c11eb9aea8c8590014502,Palapilii Thailand,3.39208E+14,3236580882,28566786,UCblfXJDr0GScOxhP_0MWddw
a-63c89f64509c11eb9aea8c8590014502,Primintheair,9.84063E+14,,33268952,
a-63c8a324509c11eb9aea8c8590014502,RattoWanderlust เที่ยวไปทั่วโลก รีวิวเที่ยวไต้หวัน,4.96336E+14,635193770,144399375,
a-63c8a6c6509c11eb9aea8c8590014502,Readme.me - ไทย,7.01583E+14,3248347754,1770911319,UCnbvvkJnYuFNZ4hHYc3WIHA
a-63c8aae0509c11eb9aea8c8590014502,RelationTrips,1.68523E+15,1.28854E+18,,
a-63c8ae5a509c11eb9aea8c8590014502,ReviewPapai - รีวิวพาไป,1.48596E+15,,10690405180,
a-63c8b1d4509c11eb9aea8c8590014502,Sanook Travel,1.56988E+14,,,
a-63c8b53a509c11eb9aea8c8590014502,Sneak out หนีเที่ยว,1.69334E+15,,4472271201,UCuh-Wv26ZhU1QH0nuEzQJRA
a-63c8b8aa509c11eb9aea8c8590014502,Solo Journey,1.67241E+15,,5947625723,
a-63c8bc1a509c11eb9aea8c8590014502,Somewhere Someone,4.9162E+14,,26469108,
a-63c8bf8a509c11eb9aea8c8590014502,Sonia In Lost World,1.01404E+14,,,
a-63c8c2e6509c11eb9aea8c8590014502,Surfer's Holiday,2.15381E+14,9.93174E+17,18553456,UCiZs5t1x2Y_zDLCMLD29-Pw
a-63c8c660509c11eb9aea8c8590014502,TELEPORT,1.61705E+15,,,
a-63c8c9bc509c11eb9aea8c8590014502,ThavelHolic ชีวิตติดเที่ยว,2.27944E+14,,,
a-63c8cd2c509c11eb9aea8c8590014502,The Travelerz,4.96121E+14,2850325256,2012163,
a-63c8d09c509c11eb9aea8c8590014502,The Walking Backpack,4.60117E+14,,14717476,UCpLKmb_LqrVe9LHSM3_rtSg
a-63c8d40c509c11eb9aea8c8590014502,Travel Planet Xperiences,1.87064E+14,,,UChXcnk7fB0S3CQgJZxwdXiw
a-63c8d9ca509c11eb9aea8c8590014502,Travel Together / คนเดินทาง,5.63565E+14,,,
a-63c8df06509c11eb9aea8c8590014502,Travel With Katheryn,1.39975E+15,,,
a-63c8e316509c11eb9aea8c8590014502,TravelKanuman / 2เท้าชาวท่องโลก,2.20608E+14,,300498957,
a-63c8e6f4509c11eb9aea8c8590014502,Travelerspulse,1.42678E+14,,1372285705,
a-63c8eabe509c11eb9aea8c8590014502,Trip and Teach - ไปตามน้ำ,4.23246E+14,,3996898247,
a-63c8f3b0509c11eb9aea8c8590014502,TripTH ทริปไทยแลนด์,9.34474E+14,,2946685006,UCiXAlWe1AAXIs_tFtkw0KHA
a-63c8ff18509c11eb9aea8c8590014502,U me go แบบนี้ต้องไปจัด,1.69505E+14,,,UC72Sb0KgdslcOlp8iCDP47Q
a-63c90724509c11eb9aea8c8590014502,ULN Channel,,,,UCjNie80CqWGRnwqXHQyx-Vg
a-63c90c6a509c11eb9aea8c8590014502,Unseen Tour Thailand,1.77914E+14,,,
a-63c914b2509c11eb9aea8c8590014502,Walker Talker : เดินทางเล่าเรื่อง,1.98117E+14,1.09056E+18,7445655149,UCxLdZPr-G6iMFR7f6sdXtow
a-63c918ea509c11eb9aea8c8590014502,Wander More,7.95928E+14,9.10068E+17,,UCg1osBd51nmLKnPvmeG-JSQ
a-63c91cb4509c11eb9aea8c8590014502,Wherever I Go,8.83135E+14,,,
a-63c9204c509c11eb9aea8c8590014502,Wongnai Travel,1.04764E+14,,,
a-63c923da509c11eb9aea8c8590014502,above sea level,7.77998E+14,3225771476,210903571,
a-63c92826509c11eb9aea8c8590014502,abovethemars,8.91085E+14,,367112906,
a-63c92e20509c11eb9aea8c8590014502,high on dream,1.44932E+14,85233435,27220455,UCrNEvMDwTftFL-0I3jIWEhQ
a-63c93ae6509c11eb9aea8c8590014502,jajatanti,5.37409E+14,,6407103,
a-63c93e60509c11eb9aea8c8590014502,katmatcha,3.62327E+14,99279725,1690960,
a-63c941da509c11eb9aea8c8590014502,merritze,,,30382348,
a-63c94554509c11eb9aea8c8590014502,paapaii พาไปดอทคอม,1.39663E+15,2545216584,711811066,
a-63c948c4509c11eb9aea8c8590014502,reviewchiangmai,1.66272E+14,376136404,847862678,UCgwutwR_i9I9lSeYvTzQAPw
a-63c94c48509c11eb9aea8c8590014502,tak_taywin,,,191171458,
a-63c94fcc509c11eb9aea8c8590014502,theTripPacker,1.2412E+14,154441823,18411523,UC9nN5qhxk6TPW7kCfGMufjA
a-63c95346509c11eb9aea8c8590014502,totay168,2.46314E+14,,287970966,
a-63c956b6509c11eb9aea8c8590014502,widsawaphatiew,5.28546E+14,9.51216E+17,5662470977,UCsw9Q84nu89AJ6GNvZfYcVA
a-63c95a3a509c11eb9aea8c8590014502,กระเป๋าหนึ่งใบ,4.0293E+14,1.09301E+18,1463458827,
a-63c95db4509c11eb9aea8c8590014502,กินเพลิน เดินเที่ยว,2.72521E+14,,345699596,UCGUL7n51-FAUSM8AqkRy1ew
