ProvinceKey,ProvinceName,ProvinceNameEng,RegionKey,Region,RegionEng,SocioEconomyKey,SocioEconomic,SocioEconomic,SocioEconomicEng,SocioEconomicEng,Year,AvgMonthlyIncome,AvgMonthlyExpense,AvgAmountDebtPerHousehold,PercentageExpenditureToIncome,,,,
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2558,16387,16511,1981,100.8,,
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2558,24245,21425,119900,88.4,,
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2558,27969,24405,165519,87.3,,
20,ชลบุรี              ,Chon Buri           ,5,ภาคใต้,Southern,40,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,ผู้ไม่ได้ปฏิบัติงานเชิงเศรษฐกิจ,Economically inactive,Economically inactive,2558,19028,17658,37561,92.8,,,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,99,เฉลี่ยครัวเรือนทั้งสิ้น,เฉลี่ยครัวเรือนทั้งสิ้น,Average Total Household,Average Total Household,2556,27284,17597,110504,64.5,,,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,10,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เป็นเจ้าของที่ดิน,Farm operators - Mainly owning land,Farm operators - Mainly owning land,2556,30088,19304,142493,64.2,,,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,11,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,ผู้ถือครองทำการเกษตร - ส่วนใหญ่เช่าที่ดิน / ทำฟรี,Farm operators - Mainly renting land / free,Farm operators - Mainly renting land / free,2556,41194,20352,136303,49.4,,,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,12,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,ผู้ถือครองทำการเกษตร - ประมง ป่าไม้ ล่าสัตว์ หาของป่า บริการทางการเกษตร,Farm operators - Fishing, Forestry, Agricultural services,Farm operators - Fishing, Forestry, Agricultural services,2556,11553,10189,31342,88.2
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,20,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,ผู้ประกอบธุรกิจของตนเองที่ไม่ใช่การเกษตร,Entrepreneurs for non - agricultural business,Entrepreneurs for non - agricultural business,2556,52911,22836,149450,43.2,,,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,30,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,ลูกจ้าง - ผู้จัดการ นักวิชาการ และผู้ปฏิบัติงานวิชาชีพ,Employees - Professional, technician and manager,Employees - Professional, technician and manager,2556,29506,22506,209659,76.3,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,31,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,ลูกจ้าง - คนงานเกษตร ป่าไม้ และประมง,Employees - Labourers in agriculture, forestry and fishery,Employees - Labourers in agriculture, forestry and fishery,2556,11876,11155,45427,93.9,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,32,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,ลูกจ้าง - คนงานด้านการขนส่ง และงานพื้นฐาน,Employees - Labourers in logistics, transportation and basic work,Employees - Labourers in logistics, transportation and basic work,2556,14883,14602,27089,98.1,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,33,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,ลูกจ้าง - เสมียน พนักงานขาย และให้บริการ,Employees - Clerical, sales and services worker,Employees - Clerical, sales and services worker,2556,19792,16205,82597,81.9,,
22,จันทบุรี            ,Chanthaburi         ,5,ภาคใต้,Southern,34,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,ลูกจ้าง - ผู้ปฏิบัติงานในกระบวนการผลิต ก่อสร้าง และเหมืองแร่,Employees - Workers related to production, construction and mining,Employees - Workers related to production, construction and mining,2556,18183,14879,52598,81.8,,
